Product_ID,Product_Name,Category,Supplier,Demand_Index,Current_Stock_Qty,Stock_After_Sales,Reorder_Level,Purchase_Price,Selling_Price,Discount_%,Revenue,Profit
P01137,Casual T-Shirt,Kids,Global Cloth House,216,92,34,98,608,819,5,45126.9,9862.9
P01138,Sports Shoes,Men,TexFab Traders,188,58,19,70,1191,1704,20,53164.8,6715.8
P01139,Ladies Top,Men,TexFab Traders,149,223,160,31,645,941,15,50390.55,9755.55
P01140,Casual T-Shirt,Men,Premium Textile Ltd,373,272,95,158,337,644,5,108288.6,48639.6
P01141,Ladies Top,Men,Premium Textile Ltd,315,153,0,141,653,943,10,129851.1,29942.1
P01142,Leather Belt,Kids,Premium Textile Ltd,416,108,0,208,1220,1451,10,141037.2,9277.2
P01143,Leather Belt,Kids,FashionKart Supplies,148,53,16,65,983,1141,20,33773.6,-2597.4
P01144,Silk Saree,Women,TexFab Traders,144,100,66,76,253,535,10,16371,7769
P01145,Silk Saree,Men,Premium Textile Ltd,370,87,0,177,559,1061,15,78460.95,29827.95
P01146,Kids Wear Set,Women,TexFab Traders,57,70,58,72,448,782,10,8445.6,3069.6
P01147,Formal Trousers,Women,FashionKart Supplies,317,139,0,96,321,800,5,105640,61021
P01148,Casual T-Shirt,Men,Global Cloth House,342,229,130,141,1085,1648,20,130521.6,23106.6
P01149,Leather Belt,Kids,FashionKart Supplies,439,54,0,182,401,729,5,37397.7,15743.7
P01150,Cotton Shirt,Men,Premium Textile Ltd,266,53,0,89,974,1385,20,58724,7102
P01151,Cotton Shirt,Women,FashionKart Supplies,260,258,131,91,769,1306,5,157568.9,59905.9
P01152,Sports Shoes,Men,Premium Textile Ltd,320,246,136,104,1474,1908,25,157410,-4730
P01153,Casual T-Shirt,Kids,FashionKart Supplies,198,90,42,58,1063,1450,20,55680,4656
P01154,Formal Trousers,Women,FashionKart Supplies,135,293,228,64,1407,1786,5,110285.5,18830.5
P01155,Casual T-Shirt,Kids,TexFab Traders,436,199,0,236,1089,1432,15,242222.8,25511.8
P01156,Cotton Shirt,Women,FashionKart Supplies,473,292,173,189,719,946,20,90059.2,4498.2
P01157,Leather Belt,Women,Premium Textile Ltd,108,77,55,41,819,1129,5,23596.1,5578.1
P01158,Sports Shoes,Men,FashionKart Supplies,282,201,79,108,1040,1495,5,173270.5,46390.5
P01159,Silk Saree,Kids,TexFab Traders,186,256,206,62,1183,1547,10,69615,10465
P01160,Sports Shoes,Women,Global Cloth House,188,144,39,41,454,638,5,63640.5,15970.5
P01161,Woolen Jacket,Women,FashionKart Supplies,141,107,50,34,339,793,20,36160.8,16837.8
P01162,Leather Belt,Women,Global Cloth House,227,125,33,88,541,687,20,50563.2,791.2
P01163,Cotton Shirt,Women,Global Cloth House,292,294,143,110,542,811,10,110214.9,28372.9
P01164,Denim Jeans,Women,TexFab Traders,363,165,35,216,510,698,10,81666,15366
P01165,Ladies Top,Kids,Premium Textile Ltd,357,299,150,221,1132,1325,20,157940,-10728
P01166,Silk Saree,Men,FashionKart Supplies,201,59,5,141,780,1277,20,55166.4,13046.4
P01167,Ladies Top,Women,TexFab Traders,309,91,0,96,256,573,10,46928.7,23632.7
P01168,Sports Shoes,Women,TexFab Traders,466,50,0,196,783,1209,5,57427.5,18277.5
P01169,Formal Trousers,Women,FashionKart Supplies,220,135,18,91,1114,1448,0,169416,39078
P01170,Formal Trousers,Men,Global Cloth House,108,268,241,53,1147,1326,25,26851.5,-4117.5
P01171,Formal Trousers,Men,FashionKart Supplies,397,185,0,190,597,767,25,106421.25,-4023.75
P01172,Silk Saree,Men,TexFab Traders,357,204,56,228,1465,1722,5,242113.2,25293.2
P01173,Ladies Top,Kids,Premium Textile Ltd,457,246,78,188,729,905,20,121632,-840
P01174,Leather Belt,Kids,Premium Textile Ltd,189,196,116,59,1245,1516,15,103088,3488
P01175,Kids Wear Set,Kids,Global Cloth House,184,299,208,48,570,934,10,76494.6,24624.6
P01176,Woolen Jacket,Women,FashionKart Supplies,270,210,103,148,1393,1867,20,159815.2,10764.2
P01177,Ladies Top,Women,Premium Textile Ltd,206,153,77,86,729,1299,15,83915.4,28511.4
P01178,Casual T-Shirt,Kids,TexFab Traders,245,262,179,123,926,1244,15,87764.2,10906.2
P01179,Ladies Top,Kids,FashionKart Supplies,57,275,247,72,330,653,20,14627.2,5387.2
P01180,Woolen Jacket,Women,FashionKart Supplies,145,45,0,76,1409,1992,10,80676,17271
P01181,Formal Trousers,Men,FashionKart Supplies,257,276,165,133,207,715,15,67460.25,44483.25
P01182,Silk Saree,Kids,Premium Textile Ltd,261,258,128,141,756,960,15,106080,7800
P01183,Kids Wear Set,Women,TexFab Traders,93,244,189,75,375,616,0,33880,13255
P01184,Denim Jeans,Kids,Premium Textile Ltd,393,196,0,204,639,794,0,155624,30380
P01185,Ladies Top,Kids,FashionKart Supplies,146,163,91,37,751,1347,25,72738,18666
P01186,Sports Shoes,Women,Premium Textile Ltd,294,250,120,106,314,803,0,104390,63570
P01187,Denim Jeans,Men,FashionKart Supplies,281,112,0,101,1198,1600,20,143360,9184
P01188,Casual T-Shirt,Men,TexFab Traders,58,43,25,44,546,817,20,11764.8,1936.8
P01189,Sports Shoes,Men,TexFab Traders,427,95,0,185,1199,1763,20,133988,20083
P01190,Cotton Shirt,Women,FashionKart Supplies,393,296,191,182,458,1049,10,99130.5,51040.5
P01191,Casual T-Shirt,Women,Global Cloth House,270,142,4,138,984,1456,15,170788.8,34996.8
P01192,Casual T-Shirt,Men,TexFab Traders,390,70,0,199,1393,1531,20,85736,-11774
P01193,Kids Wear Set,Men,Global Cloth House,148,34,0,34,1043,1204,20,32748.8,-2713.2
P01194,Formal Trousers,Women,Premium Textile Ltd,75,27,0,38,732,1246,20,26913.6,7149.6
P01195,Leather Belt,Men,Premium Textile Ltd,192,264,183,64,624,1016,0,82296,31752
P01196,Ladies Top,Kids,FashionKart Supplies,366,72,0,233,1064,1571,15,96145.2,19537.2
P01197,Formal Trousers,Women,Global Cloth House,137,254,205,69,749,1312,15,54644.8,17943.8
P01198,Sports Shoes,Men,FashionKart Supplies,289,162,57,128,1237,1634,15,145834.5,15949.5
P01199,Ladies Top,Kids,FashionKart Supplies,76,112,92,70,518,1074,20,17184,6824
P01200,Kids Wear Set,Kids,Premium Textile Ltd,184,279,220,34,454,1042,15,52256.3,25470.3
P01201,Kids Wear Set,Women,Global Cloth House,437,274,138,151,441,689,25,70278,10302
P01202,Formal Trousers,Women,FashionKart Supplies,442,231,95,177,330,758,15,87624.8,42744.8
P01203,Cotton Shirt,Men,Premium Textile Ltd,360,124,0,218,458,768,15,80947.2,24155.2
P01204,Silk Saree,Women,FashionKart Supplies,393,178,0,194,530,794,0,141332,46992
P01205,Kids Wear Set,Men,Global Cloth House,114,200,143,60,1253,1618,15,78392.1,6971.1
P01206,Kids Wear Set,Women,Premium Textile Ltd,428,124,0,205,859,1063,20,105449.6,-1066.4
P01207,Formal Trousers,Men,Global Cloth House,363,166,37,211,685,924,5,113236.2,24871.2
P01208,Formal Trousers,Men,TexFab Traders,109,126,83,57,763,922,5,37663.7,4854.7
P01209,Kids Wear Set,Women,Premium Textile Ltd,324,265,85,101,877,1104,20,158976,1116
P01210,Silk Saree,Kids,FashionKart Supplies,244,162,55,90,962,1341,20,114789.6,11855.6
P01211,Formal Trousers,Men,TexFab Traders,490,117,0,186,1224,1383,5,153720.45,10512.45
P01212,Formal Trousers,Kids,FashionKart Supplies,420,205,23,193,361,741,20,107889.6,42187.6
P01213,Woolen Jacket,Kids,Global Cloth House,193,285,209,74,474,760,20,46208,10184
P01214,Woolen Jacket,Kids,FashionKart Supplies,59,185,170,58,734,1043,25,11733.75,723.75
P01215,Silk Saree,Women,Global Cloth House,224,23,0,134,1358,1512,5,33037.2,1803.2
P01216,Silk Saree,Men,FashionKart Supplies,196,106,0,49,1106,1637,0,173522,56286
P01217,Casual T-Shirt,Women,FashionKart Supplies,309,41,0,118,495,947,15,33002.95,12707.95
P01218,Denim Jeans,Kids,FashionKart Supplies,123,109,82,32,911,1478,15,33920.1,9323.1
P01219,Silk Saree,Men,FashionKart Supplies,282,285,156,136,307,571,20,58927.2,19324.2
P01220,Casual T-Shirt,Women,Premium Textile Ltd,473,120,0,247,1473,1620,20,155520,-21240
P01221,Silk Saree,Women,Premium Textile Ltd,82,63,18,57,1048,1491,20,53676,6516
P01222,Denim Jeans,Kids,FashionKart Supplies,274,223,89,123,320,852,15,97042.8,54162.8
P01223,Leather Belt,Women,FashionKart Supplies,444,32,0,240,647,1022,0,32704,12000
P01224,Sports Shoes,Women,FashionKart Supplies,179,62,0,37,822,1397,10,77952.6,26988.6
P01225,Sports Shoes,Women,Global Cloth House,64,149,124,41,1131,1681,20,33620,5345
P01226,Silk Saree,Men,Premium Textile Ltd,388,21,0,193,701,1265,25,19923.75,5202.75
P01227,Casual T-Shirt,Women,Premium Textile Ltd,469,121,0,212,758,1079,20,104447.2,12729.2
P01228,Kids Wear Set,Women,Premium Textile Ltd,199,276,227,66,757,1249,0,61201,24108
P01229,Formal Trousers,Kids,Premium Textile Ltd,108,73,34,51,1229,1637,5,60650.85,12719.85
P01230,Formal Trousers,Men,Global Cloth House,281,289,194,123,1445,1596,15,128877,-8398
P01231,Ladies Top,Men,TexFab Traders,78,38,8,76,817,1335,20,32040,7530
P01232,Silk Saree,Women,TexFab Traders,65,292,276,61,423,778,15,10580.8,3812.8
P01233,Woolen Jacket,Women,FashionKart Supplies,160,229,187,30,1444,1754,15,62617.8,1969.8
P01234,Leather Belt,Women,FashionKart Supplies,152,69,0,75,1243,1356,20,74851.2,-10915.8
P01235,Kids Wear Set,Women,FashionKart Supplies,257,218,163,106,1395,1783,0,98065,21340
P01236,Woolen Jacket,Men,Premium Textile Ltd,469,26,0,181,735,1048,25,20436,1326
P01237,Leather Belt,Kids,Global Cloth House,343,222,109,111,397,712,0,80456,35595
P01238,Formal Trousers,Kids,FashionKart Supplies,233,46,0,117,564,766,20,28188.8,2244.8
P01239,Formal Trousers,Women,TexFab Traders,354,188,0,162,677,901,0,169388,42112
P01240,Denim Jeans,Women,TexFab Traders,68,189,149,47,1255,1503,5,57114,6914
P01241,Formal Trousers,Men,Global Cloth House,62,202,173,46,245,736,20,17075.2,9970.2
P01242,Silk Saree,Kids,FashionKart Supplies,479,252,60,243,961,1342,25,193248,8736
P01243,Casual T-Shirt,Women,Premium Textile Ltd,63,104,78,37,356,798,5,19710.6,10454.6
P01244,Silk Saree,Kids,TexFab Traders,381,194,0,154,1473,1631,10,284772.6,-989.4
P01245,Ladies Top,Kids,Premium Textile Ltd,190,132,61,74,1000,1196,25,63687,-7313
P01246,Ladies Top,Women,Global Cloth House,157,236,180,44,519,814,25,34188,5124
P01247,Denim Jeans,Kids,Premium Textile Ltd,105,51,30,73,720,1010,0,21210,6090
P01248,Leather Belt,Women,TexFab Traders,136,40,0,41,570,717,10,25812,3012
P01249,Leather Belt,Men,Global Cloth House,331,69,0,81,639,1008,25,52164,8073
P01250,Ladies Top,Women,Premium Textile Ltd,386,236,31,210,1464,1576,10,290772,-9348
P01251,Kids Wear Set,Kids,Premium Textile Ltd,342,44,0,95,1138,1734,5,72481.2,22409.2
P01252,Sports Shoes,Women,Global Cloth House,328,145,66,139,1364,1819,5,136515.95,28759.95
P01253,Casual T-Shirt,Kids,Global Cloth House,433,273,172,201,719,922,0,93122,20503
P01254,Denim Jeans,Kids,FashionKart Supplies,237,41,0,119,1402,1587,20,52053.6,-5428.4
P01255,Ladies Top,Men,FashionKart Supplies,367,299,143,247,492,659,5,97663.8,20911.8
P01256,Ladies Top,Women,TexFab Traders,497,197,0,236,934,1412,0,278164,94166
P01257,Ladies Top,Men,TexFab Traders,138,144,84,78,349,811,0,48660,27720
P01258,Woolen Jacket,Men,Premium Textile Ltd,370,39,0,182,811,1162,25,33988.5,2359.5
P01259,Sports Shoes,Men,Premium Textile Ltd,250,236,125,90,1235,1714,25,142690.5,5605.5
P01260,Silk Saree,Women,TexFab Traders,322,198,90,143,1054,1565,15,143667,29835
P01261,Formal Trousers,Men,TexFab Traders,322,187,51,92,659,819,0,111384,21760
P01262,Kids Wear Set,Kids,Global Cloth House,119,36,0,77,1168,1582,20,45561.6,3513.6
P01263,Sports Shoes,Men,Global Cloth House,425,225,126,166,1192,1676,20,132739.2,14731.2
P01264,Casual T-Shirt,Kids,Global Cloth House,402,129,0,248,250,752,10,87307.2,55057.2
P01265,Sports Shoes,Kids,Global Cloth House,268,76,0,147,1285,1647,20,100137.6,2477.6
P01266,Sports Shoes,Women,FashionKart Supplies,75,265,226,48,1329,1665,5,61688.25,9857.25
P01267,Casual T-Shirt,Men,Global Cloth House,446,29,0,214,463,711,25,15464.25,2037.25
P01268,Denim Jeans,Women,FashionKart Supplies,221,284,197,146,675,1130,5,93394.5,34669.5
P01269,Denim Jeans,Women,FashionKart Supplies,232,261,186,133,854,1034,20,62040,-2010
P01270,Denim Jeans,Women,Premium Textile Ltd,111,65,18,52,1276,1847,15,73787.65,13815.65
P01271,Leather Belt,Kids,Global Cloth House,243,160,76,126,646,1035,0,86940,32676
P01272,Formal Trousers,Kids,Global Cloth House,420,171,0,220,1491,1741,0,297711,42750
P01273,Kids Wear Set,Men,Premium Textile Ltd,407,115,0,194,904,1306,5,142680.5,38720.5
P01274,Formal Trousers,Men,TexFab Traders,167,24,0,61,839,1062,5,24213.6,4077.6
P01275,Formal Trousers,Women,Global Cloth House,201,130,17,139,1118,1367,15,131300.35,4966.35
P01276,Denim Jeans,Women,FashionKart Supplies,400,118,0,188,713,964,0,113752,29618
P01277,Cotton Shirt,Women,TexFab Traders,170,128,59,79,814,1344,10,83462.4,27296.4
P01278,Cotton Shirt,Kids,FashionKart Supplies,393,81,0,193,452,773,25,46959.75,10347.75
P01279,Cotton Shirt,Kids,TexFab Traders,209,185,109,90,1057,1404,15,90698.4,10366.4
P01280,Cotton Shirt,Men,FashionKart Supplies,182,207,122,52,849,1122,15,81064.5,8899.5
P01281,Cotton Shirt,Kids,Global Cloth House,232,261,170,127,1283,1584,5,136936.8,20183.8
P01282,Ladies Top,Men,Global Cloth House,419,40,0,173,806,1351,0,54040,21800
P01283,Formal Trousers,Men,Global Cloth House,371,255,161,183,1291,1563,15,124883.7,3529.7
P01284,Ladies Top,Kids,TexFab Traders,266,143,31,116,601,1162,10,117129.6,49817.6
P01285,Leather Belt,Men,FashionKart Supplies,404,112,0,191,1330,1757,0,196784,47824
P01286,Formal Trousers,Kids,Global Cloth House,438,43,0,177,1496,1824,15,66667.2,2339.2
P01287,Silk Saree,Men,Global Cloth House,448,155,65,162,392,564,0,50760,15480
P01288,Casual T-Shirt,Women,TexFab Traders,489,53,0,158,826,938,20,39771.2,-4006.8
P01289,Kids Wear Set,Men,TexFab Traders,138,66,38,33,721,1104,0,30912,10724
P01290,Casual T-Shirt,Kids,FashionKart Supplies,189,195,119,32,785,1235,15,79781,20121
P01291,Leather Belt,Women,Premium Textile Ltd,418,129,0,216,986,1312,15,143860.8,16666.8
P01292,Casual T-Shirt,Men,Global Cloth House,466,131,0,173,1037,1304,25,128118,-7729
P01293,Ladies Top,Kids,FashionKart Supplies,82,224,179,65,858,1384,15,52938,14328
P01294,Casual T-Shirt,Kids,TexFab Traders,458,278,48,152,1399,1693,5,369920.5,48150.5
P01295,Leather Belt,Kids,FashionKart Supplies,183,295,234,40,866,1242,15,64397.7,11571.7
P01296,Denim Jeans,Men,Global Cloth House,84,66,45,51,857,1115,15,19902.75,1905.75
P01297,Formal Trousers,Men,Global Cloth House,396,251,72,209,678,888,15,135109.2,13747.2
P01298,Silk Saree,Women,FashionKart Supplies,87,102,58,56,571,885,20,31152,6028
P01299,Silk Saree,Women,Premium Textile Ltd,169,147,94,48,524,943,5,47480.05,19708.05
P01300,Denim Jeans,Women,FashionKart Supplies,118,35,0,43,331,914,0,31990,20405
P01301,Woolen Jacket,Women,FashionKart Supplies,398,57,0,211,1233,1565,15,75824.25,5543.25
P01302,Woolen Jacket,Women,Premium Textile Ltd,277,133,17,92,665,1181,20,109596.8,32456.8
P01303,Casual T-Shirt,Men,TexFab Traders,375,249,33,216,683,1199,15,220136.4,72608.4
P01304,Cotton Shirt,Kids,TexFab Traders,76,91,71,66,481,902,15,15334,5714
P01305,Casual T-Shirt,Men,Premium Textile Ltd,156,87,34,66,594,694,0,36782,5300
P01306,Ladies Top,Men,Premium Textile Ltd,489,27,0,208,1019,1264,10,30715.2,3202.2
P01307,Casual T-Shirt,Women,TexFab Traders,131,238,161,46,314,676,5,49449.4,25271.4
P01308,Casual T-Shirt,Kids,Premium Textile Ltd,352,131,0,182,384,712,20,74617.6,24313.6
P01309,Formal Trousers,Women,Global Cloth House,119,129,74,72,642,830,0,45650,10340
P01310,Leather Belt,Kids,Global Cloth House,225,190,116,80,445,688,10,45820.8,12890.8
P01311,Ladies Top,Kids,Premium Textile Ltd,306,175,18,132,1155,1441,15,192301.45,10966.45
P01312,Casual T-Shirt,Women,TexFab Traders,347,230,103,104,963,1122,10,128244.6,5943.6
P01313,Denim Jeans,Kids,Global Cloth House,447,72,0,181,367,508,20,29260.8,2836.8
P01314,Leather Belt,Kids,Global Cloth House,445,62,0,200,1433,1769,15,93226.3,4380.3
P01315,Cotton Shirt,Kids,Premium Textile Ltd,186,186,104,30,270,869,10,64132.2,41992.2
P01316,Ladies Top,Women,Premium Textile Ltd,262,200,72,136,1437,1895,0,242560,58624
P01317,Casual T-Shirt,Men,FashionKart Supplies,137,170,121,77,970,1481,0,72569,25039
P01318,Ladies Top,Men,Global Cloth House,399,145,57,170,1453,2012,0,177056,49192
P01319,Casual T-Shirt,Men,FashionKart Supplies,418,68,0,156,468,570,5,36822,4998
P01320,Casual T-Shirt,Women,TexFab Traders,376,152,0,205,1094,1225,0,186200,19912
P01321,Kids Wear Set,Men,FashionKart Supplies,108,232,187,57,1499,2016,20,72576,5121
P01322,Denim Jeans,Kids,Premium Textile Ltd,106,204,141,40,567,1095,25,51738.75,16017.75
P01323,Formal Trousers,Women,Global Cloth House,353,131,46,155,1045,1576,25,100470,11645
P01324,Woolen Jacket,Men,Premium Textile Ltd,93,124,79,61,380,493,15,18857.25,1757.25
P01325,Kids Wear Set,Women,Global Cloth House,65,110,88,39,1244,1562,0,34364,6996
P01326,Cotton Shirt,Kids,Global Cloth House,283,55,0,144,1057,1288,0,70840,12705
P01327,Kids Wear Set,Women,Premium Textile Ltd,350,23,0,148,215,336,20,6182.4,1237.4
P01328,Leather Belt,Women,TexFab Traders,493,249,24,229,462,612,0,137700,33750
P01329,Kids Wear Set,Women,TexFab Traders,427,194,59,216,1489,1917,20,207036,6021
P01330,Silk Saree,Women,Premium Textile Ltd,416,257,102,220,1067,1442,20,178808,13423
P01331,Casual T-Shirt,Kids,Global Cloth House,482,126,0,188,1196,1546,5,185056.2,34360.2
P01332,Casual T-Shirt,Women,FashionKart Supplies,258,184,114,117,277,810,0,56700,37310
P01333,Casual T-Shirt,Kids,TexFab Traders,349,190,110,127,408,952,10,68544,35904
P01334,Woolen Jacket,Women,TexFab Traders,353,135,0,162,1159,1349,25,136586.25,-19878.75
P01335,Formal Trousers,Women,FashionKart Supplies,126,223,194,73,1024,1180,5,32509,2813
P01336,Sports Shoes,Women,Global Cloth House,229,176,110,114,570,744,0,49104,11484
P01337,Kids Wear Set,Kids,FashionKart Supplies,116,240,208,48,574,893,15,24289.6,5921.6
P01338,Denim Jeans,Kids,TexFab Traders,264,105,42,119,1288,1838,10,104214.6,23070.6
P01339,Denim Jeans,Women,Global Cloth House,431,85,0,154,625,1192,25,75990,22865
P01340,Ladies Top,Men,Global Cloth House,390,98,9,233,358,725,20,51620,19758
P01341,Ladies Top,Men,Global Cloth House,405,187,0,214,313,797,10,134135.1,75604.1
P01342,Sports Shoes,Women,TexFab Traders,221,291,184,101,1142,1450,25,116362.5,-5831.5
P01343,Ladies Top,Kids,Global Cloth House,111,104,58,45,1008,1278,20,47030.4,662.4
P01344,Denim Jeans,Women,Global Cloth House,109,107,68,56,989,1496,20,46675.2,8104.2
P01345,Ladies Top,Women,FashionKart Supplies,311,293,169,109,1029,1522,10,169855.2,42259.2
P01346,Kids Wear Set,Kids,FashionKart Supplies,430,137,0,183,1136,1624,5,211363.6,55731.6
P01347,Woolen Jacket,Kids,FashionKart Supplies,171,186,104,37,543,887,15,61823.9,17297.9
P01348,Sports Shoes,Kids,Premium Textile Ltd,242,81,0,141,832,1211,15,83377.35,15985.35
P01349,Formal Trousers,Women,Premium Textile Ltd,164,195,137,42,362,736,25,32016,11020
P01350,Casual T-Shirt,Men,Premium Textile Ltd,373,192,0,168,1174,1339,10,231379.2,5971.2
P01351,Sports Shoes,Women,Premium Textile Ltd,308,224,109,121,377,895,0,102925,59570
P01352,Leather Belt,Women,Global Cloth House,221,281,178,145,234,702,20,57844.8,33742.8
P01353,Sports Shoes,Men,TexFab Traders,470,298,174,246,693,968,5,114030.4,28098.4
P01354,Formal Trousers,Women,Premium Textile Ltd,283,271,142,118,1244,1416,5,173530.8,13054.8
P01355,Woolen Jacket,Kids,Premium Textile Ltd,282,235,174,121,1314,1830,15,94885.5,14731.5
P01356,Casual T-Shirt,Men,Premium Textile Ltd,388,102,0,226,220,547,5,53004.3,30564.3
P01357,Sports Shoes,Women,Premium Textile Ltd,328,151,0,93,212,314,5,45043.3,13031.3
P01358,Ladies Top,Women,FashionKart Supplies,224,109,0,103,213,507,20,44210.4,20993.4
P01359,Denim Jeans,Women,TexFab Traders,459,22,0,200,946,1302,0,28644,7832
P01360,Sports Shoes,Men,FashionKart Supplies,101,161,102,51,1043,1639,25,72525.75,10988.75
P01361,Ladies Top,Men,Global Cloth House,67,105,75,38,839,1042,5,29697,4527
P01362,Denim Jeans,Men,Global Cloth House,390,55,0,220,594,993,25,40961.25,8291.25
P01363,Ladies Top,Women,FashionKart Supplies,310,129,0,148,1199,1611,5,197428.05,42757.05
P01364,Casual T-Shirt,Kids,Premium Textile Ltd,112,255,200,66,414,684,20,30096,7326
P01365,Kids Wear Set,Kids,Premium Textile Ltd,175,274,210,37,1427,1698,0,108672,17344
P01366,Formal Trousers,Kids,Global Cloth House,369,201,82,227,1422,1853,20,176405.6,7187.6
P01367,Denim Jeans,Women,Premium Textile Ltd,171,63,14,32,1427,1993,5,92774.15,22851.15
P01368,Cotton Shirt,Men,FashionKart Supplies,58,268,257,38,592,831,0,9141,2629
P01369,Denim Jeans,Kids,Premium Textile Ltd,57,202,174,61,1115,1637,10,41252.4,10032.4
P01370,Leather Belt,Women,TexFab Traders,156,136,72,48,409,804,25,38592,12416
P01371,Sports Shoes,Men,FashionKart Supplies,428,228,76,186,1025,1528,20,185804.8,30004.8
P01372,Kids Wear Set,Women,FashionKart Supplies,154,46,0,37,1496,1732,15,67721.2,-1094.8
P01373,Denim Jeans,Men,TexFab Traders,79,103,60,67,1219,1567,20,53904.8,1487.8
P01374,Silk Saree,Men,Global Cloth House,250,241,178,103,416,711,0,44793,18585
P01375,Ladies Top,Kids,Premium Textile Ltd,184,253,144,42,1280,1799,25,147068.25,7548.25
P01376,Denim Jeans,Kids,FashionKart Supplies,155,184,106,52,289,648,5,48016.8,25474.8
P01377,Woolen Jacket,Kids,FashionKart Supplies,398,265,28,165,1339,1873,5,421705.95,104362.95
P01378,Ladies Top,Men,FashionKart Supplies,498,259,78,151,1326,1709,0,309329,69323
P01379,Formal Trousers,Women,Global Cloth House,422,119,0,162,285,704,10,75398.4,41483.4
P01380,Ladies Top,Women,FashionKart Supplies,155,82,3,41,1304,1764,10,125420.4,22404.4
